feature,family,horizon_if_applicable,development_evidence,development_screen_status,eligible_for_ml,reason,mean_pearson_ic,pearson_pct_same_sign,pearson_fdr_reject,pearson_fdr_qvalue,days_scored
BB1_T6,BB,1,"{""mean_pearson_ic"": -0.0112566327549306, ""pearson_fdr_qvalue"": 3.8015713246908634e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0112566327549306,0.9285714285714286,True,3.8015713246908634e-21,70
BB1_T7,BB,1,"{""mean_pearson_ic"": -0.0110538927480393, ""pearson_fdr_qvalue"": 6.1147647414737515e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0110538927480393,0.9285714285714286,True,6.1147647414737515e-21,70
BB1_T8,BB,1,"{""mean_pearson_ic"": -0.0106392745816964, ""pearson_fdr_qvalue"": 2.7701091530195493e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0106392745816964,0.9285714285714286,True,2.7701091530195493e-20,70
BB1_T9,BB,1,"{""mean_pearson_ic"": -0.0103669743201972, ""pearson_fdr_qvalue"": 5.2111052497930274e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0103669743201972,0.9285714285714286,True,5.2111052497930274e-20,70
BB20,BB,1,"{""mean_pearson_ic"": -0.0076444565481293, ""pearson_fdr_qvalue"": 1.8433672858735428e-10, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0076444565481293,0.9,True,1.8433672858735428e-10,70
BB21,BB,1,"{""mean_pearson_ic"": -0.0064875784489687, ""pearson_fdr_qvalue"": 6.421458581910548e-10, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0064875784489687,0.8,True,6.421458581910548e-10,70
BB22,BB,1,"{""mean_pearson_ic"": -0.0034161347821215, ""pearson_fdr_qvalue"": 0.0099533296179716, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0034161347821215,0.6571428571428571,True,0.0099533296179716,70
BB23,BB,1,"{""mean_pearson_ic"": -0.0081390440094222, ""pearson_fdr_qvalue"": 1.6201667385231483e-08, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0081390440094222,0.7571428571428571,True,1.6201667385231483e-08,70
BB24,BB,1,"{""mean_pearson_ic"": -0.0057602143724221, ""pearson_fdr_qvalue"": 1.5029696527128712e-05, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7714285714285715}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0057602143724221,0.7714285714285715,True,1.5029696527128712e-05,70
BB25,BB,1,"{""mean_pearson_ic"": -0.0092442431993752, ""pearson_fdr_qvalue"": 2.560725971680695e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0092442431993752,0.7571428571428571,True,2.560725971680695e-07,70
BB26,BB,1,"{""mean_pearson_ic"": -0.0094063987174819, ""pearson_fdr_qvalue"": 1.3442371002254643e-16, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8857142857142857}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0094063987174819,0.8857142857142857,True,1.3442371002254643e-16,70
BB2_T1,BB,1,"{""mean_pearson_ic"": -0.0107608861200884, ""pearson_fdr_qvalue"": 7.478067983239609e-06, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0107608861200884,0.8,True,7.478067983239609e-06,70
BB2_T10,BB,1,"{""mean_pearson_ic"": -0.0035719509238164, ""pearson_fdr_qvalue"": 0.0063338441189786, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6714285714285714}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0035719509238164,0.6714285714285714,True,0.0063338441189786,70
BB2_T11,BB,1,"{""mean_pearson_ic"": -0.0025088808055825, ""pearson_fdr_qvalue"": 0.0520557208953604, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5428571428571428}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0025088808055825,0.5428571428571428,False,0.0520557208953604,70
BB2_T12,BB,1,"{""mean_pearson_ic"": -0.0025846991620529, ""pearson_fdr_qvalue"": 0.0603751867015903, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.5857142857142857}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0025846991620529,0.5857142857142857,False,0.0603751867015903,70
BB2_T2,BB,1,"{""mean_pearson_ic"": -0.0079485824165885, ""pearson_fdr_qvalue"": 0.0003153728321018, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0079485824165885,0.7142857142857143,True,0.0003153728321018,70
BB2_T3,BB,1,"{""mean_pearson_ic"": -0.0051807902257752, ""pearson_fdr_qvalue"": 0.0049144579393094, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0051807902257752,0.6571428571428571,True,0.0049144579393094,70
BB2_T4,BB,1,"{""mean_pearson_ic"": -0.0047251341919508, ""pearson_fdr_qvalue"": 0.0137684054491469, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0047251341919508,0.6571428571428571,True,0.0137684054491469,70
BB2_T5,BB,1,"{""mean_pearson_ic"": -0.0045295084104584, ""pearson_fdr_qvalue"": 0.0106881257428427, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6428571428571429}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0045295084104584,0.6428571428571429,True,0.0106881257428427,70
BB2_T6,BB,1,"{""mean_pearson_ic"": -0.0038218382383509, ""pearson_fdr_qvalue"": 0.0287940302787396, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6571428571428571}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0038218382383509,0.6571428571428571,True,0.0287940302787396,70
BB2_T7,BB,1,"{""mean_pearson_ic"": -0.0024919303599466, ""pearson_fdr_qvalue"": 0.1259437533269048, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0024919303599466,0.6142857142857143,False,0.1259437533269048,70
BB2_T8,BB,1,"{""mean_pearson_ic"": -0.0024121690909996, ""pearson_fdr_qvalue"": 0.1228257837737001, ""pearson_fdr_reject"": false, ""pearson_pct_same_sign"": 0.6285714285714286}",excluded,False,pearson_fdr_reject=false; pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0024121690909996,0.6285714285714286,False,0.1228257837737001,70
BB2_T9,BB,1,"{""mean_pearson_ic"": -0.0036025678348022, ""pearson_fdr_qvalue"": 0.0100712069420496, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.6142857142857143}",excluded,False,pearson_pct_same_sign<0.70; abs(mean_pearson_ic)<0.05,-0.0036025678348022,0.6142857142857143,True,0.0100712069420496,70
BB3_T1,BB,1,"{""mean_pearson_ic"": -0.0194904118258951, ""pearson_fdr_qvalue"": 1.1473454212853051e-11, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8714285714285714}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0194904118258951,0.8714285714285714,True,1.1473454212853051e-11,70
BB3_T10,BB,1,"{""mean_pearson_ic"": -0.0060298723161379, ""pearson_fdr_qvalue"": 1.0761993000460545e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0060298723161379,0.8,True,1.0761993000460545e-07,70
BB3_T11,BB,1,"{""mean_pearson_ic"": -0.0058741847650886, ""pearson_fdr_qvalue"": 3.6264566148946065e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0058741847650886,0.8,True,3.6264566148946065e-07,70
BB3_T12,BB,1,"{""mean_pearson_ic"": -0.0058149282484361, ""pearson_fdr_qvalue"": 3.983345132169032e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0058149282484361,0.8285714285714286,True,3.983345132169032e-07,70
BB3_T2,BB,1,"{""mean_pearson_ic"": -0.0172228637508032, ""pearson_fdr_qvalue"": 1.245654482824121e-10, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8714285714285714}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0172228637508032,0.8714285714285714,True,1.245654482824121e-10,70
BB3_T3,BB,1,"{""mean_pearson_ic"": -0.0134900091612177, ""pearson_fdr_qvalue"": 8.542407951944244e-12, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0134900091612177,0.9,True,8.542407951944244e-12,70
BB3_T4,BB,1,"{""mean_pearson_ic"": -0.0112372628276964, ""pearson_fdr_qvalue"": 1.3903005511054901e-10, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0112372628276964,0.8571428571428571,True,1.3903005511054901e-10,70
BB3_T5,BB,1,"{""mean_pearson_ic"": -0.0102324133098221, ""pearson_fdr_qvalue"": 2.010734369907979e-09, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0102324133098221,0.8,True,2.010734369907979e-09,70
BB3_T6,BB,1,"{""mean_pearson_ic"": -0.009532343590874, ""pearson_fdr_qvalue"": 4.619207374668372e-09, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8142857142857143}",excluded,False,abs(mean_pearson_ic)<0.05,-0.009532343590874,0.8142857142857143,True,4.619207374668372e-09,70
BB3_T7,BB,1,"{""mean_pearson_ic"": -0.0069553027720976, ""pearson_fdr_qvalue"": 1.1055054559905858e-06, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.7571428571428571}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0069553027720976,0.7571428571428571,True,1.1055054559905858e-06,70
BB3_T8,BB,1,"{""mean_pearson_ic"": -0.0066285059314236, ""pearson_fdr_qvalue"": 2.6690055118350125e-07, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8428571428571429}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0066285059314236,0.8428571428571429,True,2.6690055118350125e-07,70
BB3_T9,BB,1,"{""mean_pearson_ic"": -0.0063943299365237, ""pearson_fdr_qvalue"": 9.872917667502456e-08, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.8428571428571429}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0063943299365237,0.8428571428571429,True,9.872917667502456e-08,70
BB4_T1,BB,1,"{""mean_pearson_ic"": -0.0119420185812837, ""pearson_fdr_qvalue"": 3.1191825066201304e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0119420185812837,0.9285714285714286,True,3.1191825066201304e-21,70
BB4_T10,BB,1,"{""mean_pearson_ic"": -0.0095252713627375, ""pearson_fdr_qvalue"": 2.0540880507599956e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0095252713627375,0.9428571428571428,True,2.0540880507599956e-19,70
BB4_T11,BB,1,"{""mean_pearson_ic"": -0.0097328471464835, ""pearson_fdr_qvalue"": 6.61479608279616e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0097328471464835,0.9428571428571428,True,6.61479608279616e-19,70
BB4_T12,BB,1,"{""mean_pearson_ic"": -0.0098957136168229, ""pearson_fdr_qvalue"": 9.132367408878344e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0098957136168229,0.9285714285714286,True,9.132367408878344e-20,70
BB4_T2,BB,1,"{""mean_pearson_ic"": -0.0117842759776325, ""pearson_fdr_qvalue"": 3.424193793951645e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0117842759776325,0.9285714285714286,True,3.424193793951645e-21,70
BB4_T3,BB,1,"{""mean_pearson_ic"": -0.0113884016727808, ""pearson_fdr_qvalue"": 4.419637727665069e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113884016727808,0.9285714285714286,True,4.419637727665069e-21,70
BB4_T4,BB,1,"{""mean_pearson_ic"": -0.0113035737508512, ""pearson_fdr_qvalue"": 3.1624675178459957e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113035737508512,0.9285714285714286,True,3.1624675178459957e-21,70
BB4_T5,BB,1,"{""mean_pearson_ic"": -0.0112601346018897, ""pearson_fdr_qvalue"": 3.3627207544386948e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0112601346018897,0.9285714285714286,True,3.3627207544386948e-21,70
BB4_T6,BB,1,"{""mean_pearson_ic"": -0.0111339403260561, ""pearson_fdr_qvalue"": 2.6864733658249034e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0111339403260561,0.9285714285714286,True,2.6864733658249034e-21,70
BB4_T7,BB,1,"{""mean_pearson_ic"": -0.010765969728497, ""pearson_fdr_qvalue"": 4.4598988933175776e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9142857142857144}",excluded,False,abs(mean_pearson_ic)<0.05,-0.010765969728497,0.9142857142857144,True,4.4598988933175776e-21,70
BB4_T8,BB,1,"{""mean_pearson_ic"": -0.0104229121657377, ""pearson_fdr_qvalue"": 5.2111052497930274e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9142857142857144}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0104229121657377,0.9142857142857144,True,5.2111052497930274e-20,70
BB4_T9,BB,1,"{""mean_pearson_ic"": -0.0101625322945929, ""pearson_fdr_qvalue"": 1.0701864745932644e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0101625322945929,0.9428571428571428,True,1.0701864745932644e-19,70
BB5_T1,BB,1,"{""mean_pearson_ic"": -0.0120114354703833, ""pearson_fdr_qvalue"": 3.1191825066201304e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0120114354703833,0.9285714285714286,True,3.1191825066201304e-21,70
BB5_T10,BB,1,"{""mean_pearson_ic"": -0.0101634195389709, ""pearson_fdr_qvalue"": 8.934049966944713e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0101634195389709,0.9428571428571428,True,8.934049966944713e-20,70
BB5_T11,BB,1,"{""mean_pearson_ic"": -0.010411251014856, ""pearson_fdr_qvalue"": 2.1717928299928273e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.010411251014856,0.9428571428571428,True,2.1717928299928273e-19,70
BB5_T12,BB,1,"{""mean_pearson_ic"": -0.0107112922940327, ""pearson_fdr_qvalue"": 3.746280937667443e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0107112922940327,0.9285714285714286,True,3.746280937667443e-20,70
BB5_T2,BB,1,"{""mean_pearson_ic"": -0.011842792526376, ""pearson_fdr_qvalue"": 3.171397408042586e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.011842792526376,0.9285714285714286,True,3.171397408042586e-21,70
BB5_T3,BB,1,"{""mean_pearson_ic"": -0.0115001758883301, ""pearson_fdr_qvalue"": 3.754050142413147e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0115001758883301,0.9285714285714286,True,3.754050142413147e-21,70
BB5_T4,BB,1,"{""mean_pearson_ic"": -0.0113840801854553, ""pearson_fdr_qvalue"": 3.1191825066201304e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113840801854553,0.9285714285714286,True,3.1191825066201304e-21,70
BB5_T5,BB,1,"{""mean_pearson_ic"": -0.0113603890818915, ""pearson_fdr_qvalue"": 3.3517393560520508e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113603890818915,0.9285714285714286,True,3.3517393560520508e-21,70
BB5_T6,BB,1,"{""mean_pearson_ic"": -0.0112559760315396, ""pearson_fdr_qvalue"": 2.6864733658249034e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0112559760315396,0.9285714285714286,True,2.6864733658249034e-21,70
BB5_T7,BB,1,"{""mean_pearson_ic"": -0.0108608312507414, ""pearson_fdr_qvalue"": 3.581063363416904e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9142857142857144}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0108608312507414,0.9142857142857144,True,3.581063363416904e-21,70
BB5_T8,BB,1,"{""mean_pearson_ic"": -0.0106817218526041, ""pearson_fdr_qvalue"": 1.2710513081335062e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0106817218526041,0.9285714285714286,True,1.2710513081335062e-20,70
BB5_T9,BB,1,"{""mean_pearson_ic"": -0.0105595314792232, ""pearson_fdr_qvalue"": 2.946134298737336e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0105595314792232,0.9428571428571428,True,2.946134298737336e-20,70
BB6_T1,BB,1,"{""mean_pearson_ic"": -0.0119420185812837, ""pearson_fdr_qvalue"": 3.1191825066201304e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0119420185812837,0.9285714285714286,True,3.1191825066201304e-21,70
BB6_T10,BB,1,"{""mean_pearson_ic"": -0.0095252713627375, ""pearson_fdr_qvalue"": 2.0540880507599956e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0095252713627375,0.9428571428571428,True,2.0540880507599956e-19,70
BB6_T11,BB,1,"{""mean_pearson_ic"": -0.0097328471464835, ""pearson_fdr_qvalue"": 6.61479608279616e-19, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9428571428571428}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0097328471464835,0.9428571428571428,True,6.61479608279616e-19,70
BB6_T12,BB,1,"{""mean_pearson_ic"": -0.0098957136168229, ""pearson_fdr_qvalue"": 9.132367408878344e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0098957136168229,0.9285714285714286,True,9.132367408878344e-20,70
BB6_T2,BB,1,"{""mean_pearson_ic"": -0.0117842759776325, ""pearson_fdr_qvalue"": 3.424193793951645e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0117842759776325,0.9285714285714286,True,3.424193793951645e-21,70
BB6_T3,BB,1,"{""mean_pearson_ic"": -0.0113884016727808, ""pearson_fdr_qvalue"": 4.419637727665069e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113884016727808,0.9285714285714286,True,4.419637727665069e-21,70
BB6_T4,BB,1,"{""mean_pearson_ic"": -0.0113035737508512, ""pearson_fdr_qvalue"": 3.1624675178459957e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0113035737508512,0.9285714285714286,True,3.1624675178459957e-21,70
BB6_T5,BB,1,"{""mean_pearson_ic"": -0.0112601346018897, ""pearson_fdr_qvalue"": 3.3627207544386948e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0112601346018897,0.9285714285714286,True,3.3627207544386948e-21,70
BB6_T6,BB,1,"{""mean_pearson_ic"": -0.0111339403260561, ""pearson_fdr_qvalue"": 2.6864733658249034e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9285714285714286}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0111339403260561,0.9285714285714286,True,2.6864733658249034e-21,70
BB6_T7,BB,1,"{""mean_pearson_ic"": -0.010765969728497, ""pearson_fdr_qvalue"": 4.4598988933175776e-21, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9142857142857144}",excluded,False,abs(mean_pearson_ic)<0.05,-0.010765969728497,0.9142857142857144,True,4.4598988933175776e-21,70
BB6_T8,BB,1,"{""mean_pearson_ic"": -0.0104229121657377, ""pearson_fdr_qvalue"": 5.2111052497930274e-20, ""pearson_fdr_reject"": true, ""pearson_pct_same_sign"": 0.9142857142857144}",excluded,False,abs(mean_pearson_ic)<0.05,-0.0104229121657377,0.9142857142857144,True,5.2111052497930274e-20,70
